Target	total_coverage	average_coverage
chr18:8828906-8828945	2096	67.9708013710132
chr18:12254383-12254421	1582	58.4629422292195
chr18:12262824-12262969	7197	68.3344159209381
chr18:12264306-12264453	7634	64.2272169235765
chr18:12274092-12274274	6697	50.741319186576
chr18:12277122-12277270	2145	19.9637977127512
chr18:12703107-12703164	2106	51.3088249988683
chr18:12706549-12706721	4684	30.7884268491444
chr18:12712701-12712760	85	1.75389020814802
chr18:12718516-12718635	5709	53.2458785045712
chr18:12720509-12720683	5067	32.3973977029705
chr18:12724498-12724619	4029	36.952057760003
chr18:12725438-12725531	3270	39.683402050961
chr18:23806898-23807241	13009	66.2861514189853
chr18:23845134-23845280	4311	32.8226485191062
chr18:23847480-23847588	6357	65.2648094658804
chr18:23854627-23854789	12958	89.7886861030124
chr18:23854895-23855018	2717	24.9104295518742
chr18:23861935-23862025	4536	55.7861925904345
chr18:23865846-23866464	49543	91.2980597918632
chr18:23872210-23872346	2569	20.982770533012
chr18:23873390-23873496	998	12.0938817142294
chr18:23895193-23895363	3874	26.2521574543803
chr18:23901034-23901165	5482	46.4754378792526
chr18:23906979-23907105	4168	36.7282415409842
chr18:23915139-23915196	1922	37.6783037585172
chr18:23937654-23937759	1368	14.4473369376632
chr18:23969809-23969977	6739	45.1314858704783
chr18:34409102-34409160	1064	115.026628469246
chr18:34414283-34414319	926	29.8694685028766
chr18:34415197-34415340	5832	45.3227843513059
chr18:34424171-34424266	863	10.4197304863081
chr18:34465520-34465636	1723	16.4840645307342
chr18:34539271-34539399	4994	43.3196291910876
chr18:34646853-34647509	41196	70.166384662392
chr18:34740163-34740345	7319	44.7520529928079
chr18:34752936-34753045	5860	62.8943961664242
chr18:34801980-34802191	4012	21.4114270980303
chr18:43204630-43204780	5165	46.0698161727805
chr18:43205648-43205829	4224	28.1648538298894
chr18:43206923-43207113	3440	23.4696072515886
chr18:43212315-43212444	4899	48.8767136576293
chr18:43216955-43217148	11103	69.4474185559919
chr18:43219711-43219859	7742	72.036036746844
chr18:43221174-43221309	7757	79.0788209399535
chr18:43223097-43223147	2259	52.2919618211175
chr18:43223951-43224126	6429	50.6442729476946
chr18:43243750-43243873	986	11.0216799872481
chr18:43246102-43246185	4331	58.8121934391362
chr18:43246900-43247060	3390	24.6743549325653
chr18:43247798-43247988	8006	54.6277587999219
chr18:43248314-43248443	3784	37.9344956742778
chr18:43249271-43249464	5802	40.279105575208
chr18:43252865-43253013	7947	64.2910048421752
chr18:43253648-43253783	4856	48.8247115166721
chr18:43258940-43258990	1052	26.0061909715062
chr18:43262284-43262485	11318	69.768339748507
chr18:44260005-44260474	16252	48.4165908212404
chr18:44261935-44262028	2743	38.0257156913579
chr18:44266137-44266250	4915	58.0552404328725
chr18:44268738-44268883	3506	30.2670210967457
chr18:44272132-44272219	3827	54.1535801474669
chr18:44284535-44284628	1395	16.6071634511945
chr18:44336341-44336472	5960	56.9161183889242
chr18:46447742-46448281	23899	59.6039188485024
chr18:46468851-46469029	4618	28.8722922534245
chr18:46474754-46474808	1663	36.6956130898688
chr18:46476182-46476795	18663	53.2813062701521
chr18:47808963-47809110	6626	62.996521801487
chr18:47809224-47809377	2498	22.8233992320777
chr18:47809635-47809732	1790	23.6989797910002
chr18:47809885-47809935	3732	92.2507540133217
chr18:47810075-47810186	5967	72.8473993169501
chr18:47810264-47810472	8532	56.5918210162851
chr18:47810748-47810933	10878	81.0752007112286
chr18:47811090-47811210	8927	99.3578204392794
chr18:47811372-47811618	11831	66.4073548917211
chr18:47811695-47811722	22	0.93273086111273
chr18:47812119-47812299	5004	38.9067194061004
chr18:47812392-47812628	18901	112.389834583178
chr18:47812909-47813010	6014	80.6134133582466
chr18:47813110-47813229	3942	44.2383356116878
chr18:47813957-47813960	35	19.5243573662
chr18:55217944-55218079	4842	46.1786360459555
chr18:55218547-55218607	1504	28.0370238589329
chr18:55221492-55221657	10654	72.6313631686885
chr18:55222077-55222185	5260	62.600589201624
chr18:55226377-55226476	3773	42.2229297178955
chr18:55230106-55230213	2989	32.6810002982283
chr18:55233679-55233814	3421	28.1448895416134
chr18:55238624-55238773	7148	61.8093260558927
chr18:55240478-55240598	3868	35.7770226101543
chr18:55247287-55247432	5521	50.9313197209751
chr18:55253786-55253853	2157	73.6922059269514
chr18:71816044-71816345	8990	35.1486047282607
chr18:71822380-71822443	4304	80.2525671921074
chr18:71822541-71822639	3963	45.5118436769295
chr18:71825249-71825323	2783	50.7388699071325
chr18:71825406-71825512	7844	82.7975921787652
chr18:71825611-71825716	3227	59.5544042328625
chr19:1481758-1482207	4544	17.7020129384387
chr19:1482352-1482475	620	7.36616030063863
chr19:1482895-1483020	2374	24.4383568288147
chr19:1483283-1483463	3008	23.9559689312039
chr19:1483649-1483767	1088	21.2341349991279
chr19:1483837-1483941	518	8.64068552341612
chr19:1484026-1484127	1886	30.5255406712361
chr19:1486852-1487065	4855	37.4594114564817
chr19:1487140-1487313	5760	48.7639811902278
chr19:1487602-1487691	5144	82.3900832796397
chr19:1487784-1487861	3013	54.4403675228613
chr19:1487963-1488092	6682	72.3534452983527
chr19:1488187-1488280	7659	114.695694998245
chr19:1489792-1489897	1146	15.2753621106518
chr19:1490157-1490346	5411	55.9285579177568
chr19:1578339-1578538	3331	24.6828250577959
chr19:1581091-1581269	9584	75.6561412954945
chr19:1582621-1582712	1077	16.234449390022
chr19:1584539-1584677	3754	38.9320529983042
chr19:1585054-1585214	6751	59.0229564466912
chr19:1592521-1592631	2676	33.9385518704919
chr19:1912095-1913151	31058	75.2626111991033
chr19:2096945-2097162	7981	51.534234092854
chr19:2097251-2097332	4286	71.4664707638322
chr19:2097423-2097495	5162	89.137070460262
chr19:2097928-2097955	486	25.5753085638173
chr19:2098051-2098127	6347	103.911309829436
chr19:2098286-2098334	1685	48.1505655969479
chr19:2098435-2098450	909	67.794027393065
chr19:2098786-2098804	514	36.4276096893807
chr19:2098975-2099029	1899	50.8707030362104
chr19:2099254-2099345	2083	30.4887646346609
chr19:2978232-2978283	1176	31.8411465495864
chr19:2980098-2980181	4773	70.7520446994498
chr19:2981536-2981582	843	20.2617487885288
chr19:2982146-2982188	993	28.7515788826169
chr19:2986827-2986890	2511	47.284141731506
chr19:2986981-2987237	11205	61.0457883113384
chr19:2987354-2987371	322	41.5622182860391
chr19:2987722-2987789	2936	59.0381137857715
chr19:2987896-2987973	1848	33.4757935616411
chr19:2988089-2988127	813	27.1705336588352
chr19:2989059-2989312	8097	44.1976299362854
chr19:2989533-2989784	2230	12.4721007656568
chr19:2991841-2991983	4165	36.7212963160435
chr19:2993430-2993581	3663	33.7431995023682
chr19:2994017-2994094	893	15.8739919313196
chr19:2994898-2995003	3981	52.0722390340928
chr19:3522988-3523057	4308	84.1409338206665
chr19:3525866-3525992	4343	48.1417865603826
chr19:3526118-3526182	5875	117.236660838019
chr19:3526257-3526385	3186	34.8091399900252
chr19:3526978-3527061	5231	85.1390306956923
chr19:3527629-3527813	4362	33.1797628786925
chr19:3530790-3530856	1341	28.2756702899299
chr19:3531712-3531815	3980	55.1621498794929
chr19:3531909-3532094	2384	21.1648151111545
chr19:3532415-3532649	6628	39.741609219381
chr19:3533292-3533397	2754	36.5568379808495
chr19:3534419-3534521	5718	72.0049462615447
chr19:3534793-3534835	2718	76.1873718799005
chr19:3538753-3538755	105	50.4487913713679
chr19:3611921-3612412	20257	57.6434657059129
chr19:3613056-3613364	7465	83.0232164552579
chr19:3613462-3613585	4883	56.7620972629848
chr19:3614395-3614588	5995	43.496526453679
chr19:3618873-3618988	1839	22.3113250579551
chr19:3619078-3619241	6313	54.1598419508429
chr19:3620125-3620271	3157	30.2712682990179
chr19:3620705-3620801	1854	26.4936232146303
chr19:3623686-3624161	17501	53.00005882072
chr19:3626594-3626761	984	26.3276402720731
chr19:3728374-3728479	1816	23.9842741691107
chr19:3728602-3728712	4440	58.9292824051091
chr19:3730026-3730129	4995	60.5466481997792
chr19:3730353-3730705	3684	17.235621666182
chr19:3731933-3732037	1524	18.9086063975875
chr19:3733751-3733911	8850	74.0268282671074
chr19:3734283-3734434	2845	26.4528009908789
chr19:3735564-3735638	3890	69.8521299293226
chr19:3735867-3735934	1858	35.4382117071771
chr19:3736163-3736320	5317	49.854565617937
chr19:3738553-3738662	3410	43.4041155424653
chr19:3738895-3739133	2808	16.6036544680998
chr19:3740550-3740762	5921	45.8956209118639
chr19:3743937-3744033	3908	52.2622821992008
chr19:3746009-3746080	629	10.6058088097042
chr19:3746483-3746694	12610	83.8237913605951
chr19:3746774-3746875	1599	21.7383575094402
chr19:3747792-3748080	9154	46.9210726038652
chr19:3750136-3750183	2062	75.2948985975571
chr19:3750580-3750683	5606	65.4065325907384
chr19:4324130-4324195	2021	42.4507976364196
chr19:4324452-4324665	3462	21.7892319694706
chr19:4325213-4325306	3653	50.6401409104238
chr19:4325393-4325543	5671	52.0722390340928
chr19:4326939-4327005	1271	26.806070234881
chr19:4327121-4327224	6684	80.0287559456817
chr19:4327313-4327383	2538	50.0547461497786
chr19:4328672-4328807	2867	36.9463794794344
chr19:4329958-4330059	2878	39.1234980176278
chr19:4332019-4332072	1358	30.3134377911643
chr19:4333687-4333814	1698	16.5237527835568
chr19:4333970-4334042	2698	41.8269738659197
chr19:4338649-4338751	5549	74.6840126934659
chr19:4676576-4676669	5258	69.656272095868
chr19:4679847-4679959	3949	44.0579919754795
chr19:4682708-4682851	4134	40.4137629283211
chr19:4683489-4683642	4583	41.6679509207667
chr19:4684675-4684822	5527	50.2849148170601
chr19:4685638-4685784	2752	25.9529370265766
chr19:4688769-4688905	1425	14.6564799958001
chr19:4689582-4689735	2357	21.5429249225099
chr19:4690890-4690970	1178	17.525144552029
chr19:4694673-4694836	5450	41.8897588939967
chr19:4695390-4695568	2553	20.0731542792706
chr19:4697563-4697664	5240	72.2834783324188
chr19:4700228-4700290	608	12.0161427551864
chr19:4702039-4702168	2093	20.9806039284051
chr19:4702615-4702729	3231	38.4198934085266
chr19:4703898-4704067	6706	54.6924874838914
chr19:4704143-4704317	10145	81.6957832073587
chr19:4705870-4705983	2271	25.1111645250802
chr19:4714093-4714350	11589	63.4754177623014
chr19:4719863-4719919	2263	46.8726774508549
chr19:7037872-7038454	0	0
chr19:7040111-7040156	0	0
chr19:7587637-7587668	186	40.9473600204838
chr19:7589847-7590053	10603	71.7147999382282
chr19:7591325-7591493	5988	49.119260622415
chr19:7591647-7591813	5765	47.8576595169564
chr19:7592406-7592515	7280	91.7502869881859
chr19:7592750-7592847	3575	44.2677237274608
chr19:7593044-7593144	2920	39.5273707630073
chr19:7593483-7593590	1081	14.015328921938
chr19:7593707-7593857	5726	52.5713339769116
chr19:7593987-7594089	6453	86.8563837988795
chr19:7594476-7594599	1934	21.9509881640205
chr19:7595172-7595388	11138	70.1812501302374
chr19:7598409-7598540	1316	19.5789228384844
chr19:7598645-7598682	1219	43.2013944116574
chr19:9491344-9492454	44335	44.6625265052004
chr19:9577250-9579011	83597	53.936594155222
chr19:9579781-9579864	967	14.2163917575942
chr19:9580306-9580387	3214	47.2479825611786
chr19:9581068-9581195	5503	50.7570882521978
chr19:9581972-9582055	1742	23.5802057921439
chr19:9583855-9583936	2720	37.119919924267
chr19:9584875-9585002	6159	54.3475669846158
chr19:9585960-9585990	1956	70.6140171004296
chr19:9720876-9722013	19417	19.0915234823032
chr19:9724697-9724780	784	10.8138026070361
chr19:9727721-9727848	4399	40.5796958182842
chr19:9728767-9728856	4161	51.7351190261943
chr19:9730108-9730133	929	40.3540849617689
chr19:9732229-9732322	121	1.78842354510063
chr19:9737460-9737537	0	0
chr19:9742904-9743049	0	0
chr19:9868151-9869441	56273	50.5223639486286
chr19:9870536-9870619	2608	34.7474680026678
chr19:9872758-9872845	1755	22.5657429352392
chr19:9873958-9874085	6438	56.2897790832268
chr19:9875612-9875627	415	29.0289636067376
chr19:10400720-10400802	583	17.9831017909362
chr19:10401748-10402018	4680	28.5114163002838
chr19:10402165-10402486	11646	59.7138348338891
chr19:10402711-10402999	11216	54.6940373689424
chr19:10403288-10403543	17561	96.6763968953736
chr19:10403674-10403923	11322	67.0999487915711
chr19:10404374-10404620	12283	70.2723180169022
chr19:10404716-10404995	21941	110.430939660663
chr19:10405077-10405317	13010	79.5250666056947
chr19:10406022-10406289	20088	174.14778550707
chr19:10407015-10407293	985	15.8594829625287
chr19:12721894-12721897	45	13.2825597310357
chr19:12734514-12734641	5014	46.2469213035261
chr19:12735464-12735525	1681	30.3382884879976
chr19:12738535-12740075	58247	42.9764599297511
chr19:12874096-12874246	1869	17.4938929629851
chr19:12874342-12874414	5689	88.1919933271408
chr19:12874482-12874593	4538	57.0381634920088
chr19:12875628-12875732	3516	47.1966841403216
chr19:12875813-12875896	4933	79.0903333477755
chr19:12876504-12876539	1747	54.3090055449104
chr19:12876643-12876649	225	43.2821950246468
chr19:12876741-12876829	3167	50.1420729087084
chr19:12876917-12877055	1047	14.7872907696878
chr19:12878209-12878279	1229	23.9981485005364
chr19:12878630-12878718	821	31.6835287962532
chr19:12878827-12878938	6195	72.0768449242291
chr19:12880695-12880897	5077	64.068002249475
chr19:12881746-12881887	4966	49.4153018510169
chr19:12881973-12882134	3769	32.7435573446639
chr19:12882211-12882292	1354	22.5733964475009
chr19:12883004-12883067	3564	69.3449730607595
chr19:12883427-12883495	1694	28.9854970130601
chr19:12883594-12883727	6837	69.7574007723498
chr19:12883808-12883859	3380	76.7436784459841
chr19:12885483-12885556	4148	77.7063098472018
chr19:12885626-12885712	2621	41.7714739642496
chr19:12886219-12886264	831	24.706315796871
chr19:13056763-13056835	627	11.7447289814677
chr19:13058662-13058824	10664	77.2395606759428
chr19:13058991-13059173	6404	50.4343774309761
chr19:13059311-13059367	3734	92.3217312043138
chr19:13059500-13059628	2956	32.0770415186413
chr19:13059895-13059974	3246	58.4917701100032
chr19:13060089-13060223	4227	44.0736648305725
chr19:13063503-13063668	2228	18.6051503684112
chr19:13063750-13063864	4011	41.1818385260912
chr19:14063325-14063457	199	5.5693539924869
chr19:14065152-14065250	1871	26.202484497986
chr19:14065338-14065474	3969	35.1544944184359
chr19:14066724-14066831	4950	63.5375589705131
chr19:14066935-14067075	12463	124.422588130767
chr19:14067164-14067335	6052	49.516363685377
chr19:14069857-14070292	20194	68.2401090251163
chr19:14070394-14070486	3964	59.9942381053656
chr19:14070579-14070708	6359	58.9635537472668
chr19:14070796-14070882	2216	35.8942832204835
chr19:14071099-14071204	2865	35.0620374247803
chr19:14071277-14071393	719	8.61081647052135
chr19:14071752-14071808	1221	29.6961490977175
chr19:14847048-14847057	115	12.8694325935807
chr19:14854232-14854343	6618	71.2215124882665
chr19:14854428-14854597	3877	31.1871092045727
chr19:14857044-14857136	3781	45.5018373265209
chr19:14857708-14857775	2587	46.1607513868588
chr19:14862248-14862484	9516	52.3211955108985
chr19:14863141-14863339	3827	26.2923327489668
chr19:14865766-14865940	2344	18.3075577487605
chr19:14866466-14866690	8487	51.5728960629759
chr19:14867050-14867158	4685	52.1553389749525
chr19:14875245-14875423	4227	32.732309999865
chr19:14876132-14876210	4159	66.3706231046924
chr19:14876336-14876383	5873	172.160474478712
chr19:14876470-14876617	6415	59.2568747446813
chr19:14877047-14877194	5140	48.1487982336007
chr19:14877790-14877922	1448	14.6653112575732
chr19:14883154-14883310	2045	15.3841558484796
chr19:14884750-14884867	1462	17.177184282013
chr19:14885068-14885119	145	3.90637039882188
chr19:14887538-14887569	1708	74.0046890212959
chr19:15989581-15989747	554	4.91878626601934
chr19:15990156-15990239	2645	40.8473384575039
chr19:15990414-15990479	3859	76.1947771238415
chr19:15990574-15990708	4727	49.2819867683916
chr19:15996734-15996864	1865	19.1766788161472
chr19:15997052-15997119	2931	48.2323951985502
chr19:16000233-16000504	5056	23.1481962506647
chr19:16001122-16001244	2198	21.538812458374
chr19:16003119-16003247	4677	45.1508120521304
chr19:16003339-16003393	3211	76.0774942447386
chr19:16006316-16006461	6834	64.8962063148531
chr19:16008224-16008422	4178	29.580722606908
chr19:16259561-16259686	5317	59.4030231826943
chr19:16263362-16263452	4618	63.1937041270165
chr19:16263853-16264019	4187	35.1013282790196
chr19:16265209-16265302	541	7.98551908510049
chr19:16268020-16268606	24061	56.0438231606942
chr19:16589942-16590086	4016	31.3475967555729
chr19:16591425-16591518	4558	54.2642423011067
chr19:16593261-16593393	7003	59.5830674794554
chr19:16593489-16593597	4145	53.5331035933143
chr19:16594741-16594927	12524	74.9448609384433
chr19:16595974-16596069	1638	26.2563515733122
chr19:16601178-16601382	12581	68.678006805917
chr19:16606562-16606664	4417	47.9861973576295
chr19:16606850-16606941	1383	20.2405535538407
chr19:18112124-18112383	911	22.3290737461098
chr19:18119120-18119394	3971	28.357035685829
chr19:18119520-18119587	2625	55.6378099124229
chr19:18119780-18119928	6601	62.3351779273146
chr19:18120401-18120504	2774	37.5277470727196
chr19:18120592-18120849	13613	78.1672178901146
chr19:18121005-18121168	5247	45.2043324625116
chr19:18121381-18121539	4392	38.9242286042306
chr19:18123722-18123776	1951	48.4965700783074
chr19:18672867-18672968	808	10.8286674660331
chr19:18675679-18675832	5080	42.9906909067134
chr19:18677942-18677989	847	24.8737376851799
chr19:18679212-18679442	11254	68.5546245737871
chr19:19257082-19257194	3578	81.1032767380399
chr19:19257364-19257458	2341	36.5056908417821
